title,label
ভা’ঙ’তে বসেছে মিথিলা সৃজি’তের সং’সা’র…,0
হু হু! আমার এমপি হওয়ার সম্ভাবনা প্রবল,0
"ভয়াবহ প্রাকৃতিক দুর্যোগের কবলে ওমান, আজ আঘাত হানবে ঘূর্ণিঝড়",0
আন্তর্জাতিক শান্তি দিবসে গ্লোবাল পিস অ্যান্ড হিউম্যানিটারিয়ান অ্যাওয়ার্ড ২০২১,0
৭০০ কিলোমিটার হাঁটার পর সোনুর দেখা পেলেন ভক্ত,0
১০ সেকেন্ডে এক হাঁড়ি দই সাবাড় করলেন জার্মান রাষ্ট্রদূত!,0
খিদে পেলে খেয়ে নেয়া যাবে এই শাড়ি,1
"ভারতীয় দলে ‘গ্রুপিং’ চরমে, অবসর নেয়ার চিন্তায় কোহলি!",0
"পরীমনি নামটাও শুনিনি, আমার গাড়ি দেওয়ার সামর্থ্য নেই: সিটি ব্যাংকের এমডি",0
ভলিবল নেশনস লিগে আমেরিকাকে ৩-০ সেটে হারাল ইরান,0
ঈদের পর গণপরিবহন নিয়ে যে সিদ্ধান্ত নিল সরকার,1
ফেসবুকে যোগ দিলেন বাংলাদেশের মুন,0
মাদক মামলায় জিজ্ঞাসাবাদের পর শাহরুখের ছেলে আরিয়ান গ্রেফতার,0
ফেলে দেয়া কলার খোসায় বাজিমাত,1
তুরস্ককে উড়িয়ে জয় শুরু ইতালির,0
"প্রচন্ড গরমে ফ্রিজে রাখার পরও খাবার দ্রুত ন’ষ্ট হয়ে যায়, জে’নে নিন ফ্রিজ ব্যবহারের কয়েকটি কৌশল!",0
গাড়ি ফিরিয়ে দিলেন কাদের,0
নিউ ইয়র্কের রাস্তায় ‘রিকশা’ চালাচ্ছেন জনপ্রিয় মুখ ‘সন্দীপ্তা সেন’,0
"আপনার শিশুর মানসিক সৃজনশীলতা বাড়াতে যা যা করা প্রয়োজন, জেনে নিন বিস্তারিত",0
কারিনার থেকে তিনগুণ বেশি পারিশ্রমিক কঙ্গনার!,0
আল আকসায় দলে দলে ইসরায়েলি ঢুকে পড়ায় উত্তেজনা,0
ঈদে লকডাউনের কেমন রূপ থাকতে পারে জানালেন প্রতিমন্ত্রী,0
বিবাহিত-অবিবাহিত ফুটবল ম্যাচে বলে হেড দিতে গিয়ে প্রা’ণ গেল যুবকের,0
নায়িকা পরীমনির জামিন বহাল রেখেছেন আদালত,0
"ডিপজলের বিয়ে, বয়স নিয়ে ভাবছেন না কনে",0
ভয় না পাওয়ার মন্ত্র নিয়ে নামবে বাংলাদেশ বিস্তারিত নিচে,0
নুসরাতের বিয়ে নিয়ে ক’টা’ক্ষ করে যা বললেন শ্রীলেখা,1
"ঐশ্ব’রিয়া নয়, ৬৬ বছরের এই ‘হট অভিনেত্রীর জন্যই আজও ব্যাচেলর সালমান",1
"মাত্র ৩০ হাজার টাকা নিয়ে ব্যবসা শুরু করে, আজ বছরে ৬০ লাখ টাকা ইনকাম করেছে এই তরুণীর",1
করোনার চেয়ে নির্বাচন গুরুত্বপূর্ণ: সিইসি,0
"মিমির ৭ হাজার ছবি, ৫০০ ভিডিও উধাও!",1
গরম লাগলে আমার কোলে বসুন : নারীযাত্রীকে উবার চালক,1
আইফোনের ‘ঈদ মেগা ডিল’,0
সারা দেশে গ্যাস সংকট থাকবে তিন দিন,0
অবশেষে ক্ষমা চাইলেন নায়ক ফেরদৌস,0
ধুমধা’ম করে পিতৃহারা মেয়েটিকে বিয়ে দিলেন আ.লীগ নেতা,0
কৃষকের ঘরে একসঙ্গে তিন নবজা’তকের জন্ম,0
মিথিলা আমাকে আব্বু বলে ডাকে: সৃজিত,0
"বাজেট: দাম বাড়ল সি;গারেটের, জেনে নিন কোন সি;গারেট কত বাড়ল!",1
চাঁদের মাটিতে প্রথম নারী মহাকাশচারী পাঠাচ্ছে আমিরাত,0
জেমসকে বি’য়ে করাটা’ই ছিল আমার জীবনে’র সবচে’য়ে বড় ভু’ল!,1
সোমবার ভারী বর্ষণসহ ২ নম্বর সংকেত,0
নতুন শঙ্কা নিয়ে আকাশে উড়ছে বোয়িং ৭৩৭ ম্যাক্স,0
স্বামী-স্ত্রী কমপক্ষে ৫ মিনিট জড়িয়ে ধরে শুয়ে থাকার উপকার গুলো সকলের জানা দরকার,1
‘মাসুদ রানা’ সিনেমায় থাকছেন না পিয়া জান্নাতুল,0
"মিলল না জামিন, সোমবার পর্যন্ত এনসিবি হেফাজতে শাহরুখ পুত্র",0
"দিঘিকে সবসময় টিকটকেই দেখা যায়, তাহলে কেন তাকে লোকে টাকা দিয়ে হলে ছবি দেখবে : সেলিম",0
প্রাথমিক বিদ্যালয়েও থাকবে প্রোগ্রামিং শিক্ষার সুযোগ: পলক,0
ঢাকা বিশ্ববিদ্যালয়ে চান্স পাওয়ার পর যে ৮টি কাজ করতে ভুলবেন না,1
আমির খানের মেয়ের ভিডিও ভাইরাল,0
ভাগ্য বদলাতে লাশ কাটা ঘরে কাজ করেন সেলিনা,0
"নোয়াখালীতে ফের বেড়েছে করোনার সংক্রমণ, আরও ১ জনের মৃত্যু",0
আওয়ামী লীগ ও ঐক্যফ্রন্ট দুই দলের নির্বাচনী ইশতেহারেই যা নেই,1
"গোলাপি ঘাগড়া তে হুবহু যেন মাধুরী, ‘আজা নাচলে’ গানে দুর্দান্ত নাচ করলেন সুন্দরী তরুণী, ভাইরাল ভিডিও",1
আমি পাকিস্তানের জন্য প্রাণ দিতে পারি: মিয়া খলিফা,0
নুসরাতের মা হওয়া নিয়ে অবশেষে মুখ খুললেন কোয়েল মল্লিক,1
"পানি শুকনোর পর মাটি থেকে বের হচ্ছে কই মাছের ঝাক , মাটি থেকে মাছ বের হবার ভিডিওটি তুমুল ভাইরাল",1
"শ্রাবন্তীকে চান রোশান, যা বললেন অভিনেত্রী",1
"নিরাপত্তা চেয়ে বন্ধু সিয়ামের বাড়িতে আশ্রয় নেন ত্ব-হা, যা বললেন সেই বন্ধুর মা",1
বরগুনার মাটি খুঁ’ড়ে পাওয়া গেল মা ও নয় মাস বয়সী মেয়ের লা;শ,0
তারকাদের গোপন বিষয় নিয়ে মানুষের এত আগ্রহ কেন?,1
‘প্রজেক্ট তেলাপিয়া’ নামে ভবন নেই,0
অবৈধভাবে টিলা কাটায় ২০ হাজার টাকা জরিমানা,0
ফেসবুকের নিরাপত্তা বিনিয়োগ ১৩ বিলিয়ন ডলার,0
পাওয়ার প্লেতে ৩ উইকেট নেই বাংলাদেশের,0
ক্ষু’ধা’র্ত চার মাসের শি’শু’র জন্য দুধ পৌঁ’ছে দিতে চ’ল’ন্ত ট্রে’নের সা’থে ছুঁ’ট’লেন রে’ল পুলিশ( ভিডিওসহ),0
ঈদের ছুটি নিয়ে ‘সুখবর’,1
টিভিতে আজ যত খেলা,0
আজও রহস্য দেব-শুভশ্রীর বিচ্ছেদের কারণ,0
স্যামসাং ও অ্যাপলের কাছে ফাইভজি রয়্যালটি দাবি করবে হুয়াওয়ে,0
"অপু বাদ, ‘আশীর্বাদ’-এ মাহি",1
চাঁদপুরে যাবেন কলকাতার কৌশানি,0
লেখাপড়ায় মন নেই শামীম-তামিমের!,1
"পাকিস্তানি যুবককে ভালোবেসে বেকায়দায় কিয়ারা, ট্রেলারে চাঞ্চল্য",0
"প্রাইভেট পড়তে গিয়ে জনপ্রিয় গানে পায়ের ওপরে শাড়ি তুলেই যুবকের সাথে তু-মুল নাচ সুন্দরী যুবতীর, ভাইরাল ভিডিও!",1
তানজিন তিশার জন্য আ’দালতে ল’ড়বেন মিথিলা!,1
ছেলে ইব্রাহিমকে নিয়ে বড় সিদ্ধান্ত নিলেন সাইফ আলি খান!,1
ছে’লেকে নিয়ে চিন্তিত ইলিয়াস কাঞ্চন,0
রাস্তায় ঘুরে বেড়াচ্ছেন রবীন্দ্রনাথ ঠাকুর! হুবহু এক চেহারার ব্যক্তি ভাইরাল সোশ্যাল মিডিয়ায়,1
বিধিনিষেধ নিয়ে আসছে যে নতুন নির্দেশনা,0
"বিয়ে করে উধাও অভিনেত্রী, বিপাকে নির্মাতা",0
তাহসানের ৫ শব্দের স্ট্যাটাসে অমীমাংসিত রহস্যই নেটদুনিয়া ঝড় বয়ে গেল!,0
"প্রাইভেট পড়াতে গিয়ে ছাত্রীর সঙ্গে শি’ক্ষকের কা’ণ্ড, ভিডিও ভা’ইরাল",1
১টা মাত্র পেয়ারা বদলে দিতে পারে আপনার জীবন। বলছে গবেষণা পড়ুন,1
হেফাজতের ৫০ নেতাকে ডাকবে দুদক,0
"পেটের দায়ে যারা বের হয়েছেন, তাদেরকে র‌্যাবের খাদ্য সহায়তা",0
বাতিস্তুতাকে পেছনে ফেললেন মেসি,0
চুন ছাড়াই অল্প সময়ে ভুঁড়ি পরিষ্কারের সহজ দুই কৌশল,0
বেশি দিন সুস্থ ভাবে বাঁ’চতে চাইলে আজই বাদ দিন এই ৪টি কাজ!,1
আপনি চাইলেই পার্টি বা বিয়ের অনুষ্টানে এদের নাচাতে পারবেন,1
এবার ধুমধাম করে জমজ ভাইয়ের সঙ্গে জমজ বোনের বিয়ে হলো !!,1
টেলিযোগাযোগ খাতে কর সম্পর্কিত দাবি পুনর্বিবেচনার আহ্বান এমটবের,0
স্বেচ্ছাসেবক লীগের কেন্দ্রীয় কমিটিতে ডা. সাদ,0
ইসরাইলের সঙ্গে শক্তিধর রাষ্টের সব সম্পর্ক ছিন্ন করার আহ্বান!,0
"ভোরের আলোতে উষ্ণতা ছড়াচ্ছেন পরীমনি, দেখুন ছবিতে",1
"তুইও বিক্রি হয়ে গেলি, খেলতে নেমে গেলি : সায়নীকে শ্রীলেখা",0
"হাতে চুড়ি পরনে শাড়ি বাঙালী কন্যা ঘোড়ায় চড়ে যাচ্ছেন রাস্তা দিয়ে যেন রাজ কুমারি, তুমুল ভাইরাল ভিডিও!",1
নতুন ই-কমার্সের শুভেচ্ছাদূত মিম,0
মাগুরা শহরকে লকডাউন ঘোষণা,0
বিশাল সুখবরঃ ভিসা ছাড়াই যাওয়া যাবে বিদেশ!,1
ঝ’ড়-বৃষ্টি নিয়ে নতুন তথ্য দিলো আবহাওয়া অফিস,0
বিদ্যালয়ের শ্রেণি কক্ষে সপরিবারে বসবাস করছেন প্রধান শিক্ষক,0
পালিয়ে বিয়ে করছেন তিশা-নিশো!,1
নেইমারের ভক্ত হিসেবে নিজে ও ছেলেকে পরিচয় করিয়েছেন অপু বিশ্বাস,0
শরীরে মুসলিমদের রক্ত বইলেও অনেকেরই ধারণা তারা হিন্দু,1
"বাজার থেকে নয়, ঘরেই তৈরি করুন নিমের সাবান",0
২০ বছর ধরে স্বামীকে কাঁধে বহন করছেন স্ত্রী,0
"‘হিরা’ দিয়ে মোড়ানো গাড়ি, ভু’ল করে ছুঁ’য়ে ফেললে গুনতে হবে লাখ টাকা!",1
"‘কলিজা ফিরা পাইছি, ওরে না পাইলে বাঁচতে পারতাম না’",1
সাত জেলায় সরকারি-বেসরকারি সব অফিস বন্ধ থাকবে,0
ভিত্তিহীন অভিযোগে আমাকে ব্লেম দেয়া হচ্ছে : পরীমনি,0
"হাতে ৬ সিনেমা, নিজেকে ‘স্টাইল আইকন’ মনে করেন জায়েদ খান",0
জয়া আহসানদের পর এবার মিথিলা,1
"মা মেয়ের স্বা;মী একজন, তাও আবার বাংলাদেশে!",0
অপো মোবাইলের নতুন সংযোজন করা হল অপো এ৯৬ - Techzoom.TV,0
"ফেসবুক ইজ হরিবল, ভেরি ব্যাড: টাইম ম্যাগাজিন ",0
উইন্ডোজ ১১ ইনস্টল করার নিয়ম (নতুন ও পুরাতন পিসিতে),0
"আইন হারিয়ে গেছে, খুঁজে পাই না: ইনু | দৈনিক মতিকণ্ঠ",0
খাবারে বি'ষ মিশিয়েছে সন্দেহে ঘুমন্ত স্বামীর গায়ে আ'গুন ধরিয়ে দিলো স্ত্রী!,0
‘রোনালদোর করা ৮০০ গোলের রেকর্ড ভাঙতে দুইবার জন্মাতে হবে’,1
কানাডার সেই মুসলিম পরিবারের জানাজায় হাজার হাজার মানুষ,1
সাবেক স্ত্রীর সঙ্গে এক হচ্ছেন শাকিব!,1
হেফাজতের নতুন কমিটির ঘোষণা সোমবার,0
মায়ের ভাষায় কুরআনের প্রচারে ইলিয়াস কাঞ্চন,0
ইভ্যালির অফিসে থাকা দ্বিতীয় সিন্দুক কত টাকা মিললো?,1
ভয়াবহ দুর্ঘটনা! স্টেশন ভেঙে ছিটকে বেরিয়ে এলো ট্রেন,1
মাত্র পাওয়াঃ শিক্ষা মন্ত্রী ছাএ-ছাএীদের জন্য নিয়ে এল সুখবর!,0
"নতুন সম্পর্ক, নতুন সংসার, মাহির প্রশ্নে যা বললেন স্বামী রাকিব",1
চাঁদের জমি বিক্রি করেন এই ব্যক্তি,1
মিথিলাকে ঘিরে শুরু হওয়া সেই গুঞ্জনই সত্যি হলো,1
"বিএসআরএফের সভাপতি তপন, সাধারণ সম্পাদক মাসউদুল হক",0
বুবলির উপহার,1
মাটির নিচে মিলল ৮০০ বছরের পুরোনো ‘সোনার সুড়ঙ্গ’,0
বাতিল হচ্ছে পিইসি পরীক্ষা!,0
"প্রেমিকা অন্য কারও সঙ্গে প্রেম করছে, রাস্তা আটকে গিফট করা স্কুটি ফেরত চাইল প্রাক্তন প্রেমিক",0
দীর্ঘ ১৫ বছর পর হাত নেড়ে সাড়া দিলেন সৌদির ‘ঘুমন্ত রাজপুত্র’,0
লাইভে এসে যে সুখবর দিলেন সাইমন,1
"বিশ্বের সবচেয়ে বড় এবং ব্যাতিক্রম জাতের গরু, এটি গরু নাকি অন্য কিছু। তুমুল ভাইরাল ভিডিও",1
‘পরিবেশের বারোটা বাজল তো আমার কী হলো!’,1
১০টি কা’রণে সু’ন্দ’রী কু’মা’রী মে’য়ে’রা বি’য়ে’র আগেই মি’ল’নের জন্য রা’জি হয়ে যায়!,1
ভ্যাসলিনের ১০টি অনবদ্য ব্যবহার সম্পর্কে জে’নে নিন।,0
নিজের মাথায় গুলি করে এসআইয়ের আত্মহত্যা,0
"হাসপাতালে নুসরাত, আজই দিচ্ছেন সুখবর !",1
"ফাইনালে ওঠার লড়াইয়ে, ভয় পায় না পাকিস্তানঃ হাফিজ",0
অবশেষে চ্যালেঞ্জটা নিয়েই ফেললেন মিথিলা!,1
মনের মানুষ খুঁজে পেলেন নায়িকা পপি!,0
ভেঙেই গেল চৈতন্য-সামান্থার সংসার,0
"সুইসাইড নয়, মরে গেলে বুঝবেন মেরে ফেলা হয়েছে: পরীমনি",0
গার্মেন্টসের তিন মেয়ের অসাধারণ নাচের (ভিডিও) ভাইরাল!!,0
প্রিয়াঙ্কা এক সময় বার্গারের দোকানে কাজ করতেন !,0
সাড়ে ৭ লাখ সুবিধাবঞ্চিত শিক্ষার্থীদের জন্য ক্যাটরিনার উদ্যোগ,0
বিয়ের জন্য ধার্মিক পাত্র খুঁজছেন ‘হিজাবি’ সুজানা,0
"বৌভাত ভেসে গেল শোকের মাতমে, কেউ পাশে নেই , কে কাকে সান্ত্বনা দেবে?",1
গোপনে চ্যাটের স্ক্রিনশট নিলে জানাবে মেসেঞ্জার - Techzoom.TV,0
সিলিন্ডার বিস্ফোরণ ঠেকাতে খাগড়াছড়িতে অভিনব পদ্ধতি,0
পর্দা কাপানো নায়িকা আজ প্রবাসীর ঘরের বউ,1
স্কুল কলেজ বন্ধ থাকায় এক বিদ্যালয়ের ৬৭ ছা’ত্রীর বাল্যবিয়ে,1
আমাজন এবার খুলছে পোশাক–আশাকের দোকান - Techzoom.TV,0
ছেলেদের যে বিষয়গুলো মেয়েদের আকর্ষণ করে!,1
‘আমার চোখে অন্য একজন পৃথিবী দেখবে এইটাই আমার বড় পাওয়া’,1
স্যামসাংকে টপকে শীর্ষ স্মার্টফোন নির্মাতা হুয়াওয়ে,0
"অনিক আমার পৃথিবী, ওর কথা চিন্তা করে বিয়ে করিনি!",0
শুভশ্রী হাসপাতালে?,1
ছোট-বড় গুনাহ থেকে বাঁচার উপায়,0
সমব’য়সী ছেলে মে’য়েরা বিয়ে করলে ভবিষ্যৎ কি কোনো ধরনের সমস্যা হয়!,1
সোশ্যাল মিডিয়ায় নিজেই জা’মা তুলে খালি পেট দেখালেন শ্রীলেখা,1
সৌদি প্রবাসী স্বামীর টাকায় যুবকের সঙ্গে ঢাকায় লিভ টুগেদারে ছিলেন সাথী,0
গোটা বিশ্বের জনসংখ্যার চেয়েও বেশি ভিউ যে গানের!,1
"বাড়ছে নদ-নদীর পানি, ভারী বর্ষণে বন্যার আ'শঙ্কা",0
মঙ্গলগ্রহে ৭ শতাধিক বার ভূমিকম্প,0
গায়ের রঙটা ফর্সা করার সহজ ৫ উপায় জেনে নিন,1
‘আমার লা’শ পরিবারকে দিয়েন না’ চিরকুট লেখে যুবকের আত্মহ’ত্যা,0
"২ মিনিট দেরি হলেই কা’টা হয় টাকা, অ’ভিযোগ পোশাক শ্রমিকদের",0
এই ৫টি বিষয় আপনার স্ত্রীকে বিরক্ত করে তুলতে পারে,1
নাফ নদীতে তিন লা'শ,0
ইউরোর ফেভারিট দলগুলেরা স্কোয়াড,0
নতুন রেকর্ড গড়লেন কোহলি,0
৫ বছরের শিশুর বছরে আয় বছরে ১২৮ কোটি টাকা!,0
হিমুর হাতে পাঁচটি মনোনয়নপত্র,0
"প্রযোজকের শর্ত, টিকটক করতে পারবেন না দীঘি",0
সালমানের হাত ধরে বলিউডে আরো এক নায়িকা,0
নতুন হেয়ারস্টাইলে ভারতীয় নায়িকা স্বস্তিকা,0
‘১’ উইকেটের হারে স্বপ্নভঙ্গ বাংলাদেশের যুবাদের,0
সাতক্ষীরায় ক'রোনাভাইরাসের শনাক্তের হার ৫৯.৩৪ শতাংশ,0
তরুণীর বাসায় রাত কাটাতে গিয়ে চিকিৎসক ধরা : অবশেষে বিয়ে,1
"সৌদিতে বিনাদোষে স্বামীর ২০ বছরের জেল, দ্বারে দ্বারে ঘুরছেন অসহায় স্ত্রী",0
"এমন পদ্ধতিতে আলু ভর্তা তৈরি করলে স্বাদ লেগে থাকবে সবার মুখে,ভিডিও টিতে রইলো বিস্তারিত রেসিপি।",1
‘বলিউডে কাজ করতে হলে শয্যাসঙ্গী হতে হয়’,1
সাহসী পোশাকে পুরুষ সঙ্গীর সঙ্গে শাহরুখ কন্যা,1
"চাকরি পেয়ে মায়ের স্বপ্ন পূরণ, চড়ালেন বিমানে",0
সরকারি স্থাপনায় লার্ভা পাওয়া গেলে ৪ গুণ জরিমানা: মেয়র তাপস,0
বন্যার পানির স্রোতে জাল ফেললেই শুধু ইলিশ মাছ আর ইলিশ মাছ ভাইরাল ভিডিও।,1
"বিয়ের বাড়ি না কি পতিতালয়,নাচের তালে এ কেমন অশ্লীলতা ভিডিও ভাইরাল, (ভিডিও)",1
বিমান যাত্রীর জীবনের শেষ স্ট্যাটাসে কাঁ’দল বিশ্ববাসী,0
ঢাকা-ময়মনসিংহ মহাসড়কে দীর্ঘ যানজট,0
অনলাইনে আম বিক্রি করে রাজশাহীর শিক্ষার্থীদের দিনবদল,0
জাল দিয়ে তৈরি হবে স্যামসাংয়ের স্মার্টফোন - Techzoom.TV,0
৩ দিনে ১ কেজি ওজন কমাতে ৫টি সহজ কাজ করুন,1
নতুন স্বামী রাকিব কে দিয়ে ছবি তুলার কাজ করাচ্ছেন মাহি,0
এ বছর ১৮৬০ কোটি টাকা বিনিয়োগ করবে হুয়াওয়ে,0
জায়েদ খানের সঙ্গে জুটি বাধছেন অপু,0
মোবাইলফোন আসক্তিকে লাল কার্ড দেখালো শিক্ষার্থীরা,0
তানিয়ার প্রতি মাসে আয় ৭০ হাজার টাকা,0
এখনো সেমিফাইনালে খেলার আশা টিকে রয়েছে বাংলাদেশের। দেখে নিন কঠিন সমীকরণ,0
সেই তরুণকে সিনেমার নায়ক বানাতে চান শাবনূর,1
"লতা-পাতা নয়, ছাগল খাচ্ছে চা-সি;গা;রেট অবাক করা এক ভিডিও",1
নামিবিয়ার নিচে থাকা ভারত সেমিতে খেলার সম্ভাবনা কতটুকু?,0
"শাকিলের সঙ্গে আমার খুব ভালো রিলেশন ছিল, প্রেম ছিল। কিন্তু শাকিলকে কখনোই আমি বিয়ে করিনি।",1
"ক্লাস ফাঁকি দিয়ে টয়লেটে লুকাতাম, সিক্সেই বিয়ের প্রস্তাব পেয়েছি",1
পৃথিবীর সবচেয়ে দীর্ঘ রাস্তা এটি!,1
আগামীকাল ফরম কিনতে যাচ্ছি: ডিপজল,0
দীর্ঘদিন বন্ধ থাকার পর খুলে দেওয়া হবে মালয়েশিয়ার সব পর্যটন কেন্দ্র,0
কারাগারে শাহেদকে এড়িয়ে চলেন বন্দিরা,0
গর্ভাবস্থার প্রথম তিন মাস এই নিয়ম না মানলেই বি’পদ!,1
"এএসআই সৌমেনকে সাময়িক বরখা'স্ত, তদন্ত কমিটি গঠন",0
বি’য়ে’র পর তিনদিন নব’দ’ম্পতি যেতে পারবে না বাথরুমে !,0
"ত্ব-হা আদনান নিখোঁজ, সন্ধান চেয়ে জিডি",0
কিইউদের বিপক্ষে গো-হারাকে মন্তব্য করলেন কোহলি,0
নেইমারের নৈপুণ্যে জয় পেল ব্রাজিল,0
যারা বি’বাহিত শুধুমাত্র তারাই মনোযোগ দিয়ে পড়বেন!,1
"বহুদিন পর শাহরুখকে এই কাজের অনুমতি দিলেন গৌরী, জানেন কী সেটা?",1
"বিলাসবহুল গাড়িতে চুল কা;টতে যান নাপিত, জানালেন কোটিপতি হওয়ার গল্প",0
আমার ছেলে থাকলে মাদ্রাসায় পড়াতাম: শহীদ আফ্রিদি,0
ভ’য়াবহ ব’জ্রপাত কে’ড়ে নিল ৬৮ জনের প্রাণ,0
সেই রাতের কথা মনে করতে চান না পরীমনি,1
"চঞ্চল স্বভাবের মেয়েরাই ভালো স্ত্রী হয়, গবেষকদের দাবি",0
রাত সাড়ে ১০টায় দর্শক মাতাতে আসছেন ড. মাহফুজুর রহমান,0
আসুন জেনে নেই আম আমাদের কি কি উপকার করে,0
হঠাৎ অবসরের ঘোষণা দিলেন আফগান সাবেক অধিনায়ক,1
"ছিলেন আবেদনময়ী নায়িকা, হলেন পেশাদার…",1
অন্তঃসত্ত্বা অবস্থায় দেখে চিনারই উপায় নেই উনি শখ,0
"বলিউডের ড্রিম গার্ল মাধুরী স্বপ্ন দেখতেন এই ভারতীয় ক্রিকেটারের, চেয়ে ছিলেন বিয়ে করতে!",1
বিয়ের পর পা ভাঙা অবস্থাতেই করলেন অঙ্কিতা,1
ইয়াবা খেয়ে দিশা হারিয়ে পায়ে হেঁটে ঢাকা চলে এলো নাটোরের আমজাদ,0
যে কারনে এখনো সৃজিতকে দুলাভাই ডাকেন না মিথিলার বোন,1
লকডাউনে সাধারণ ছুটি থাকবে না,0
"এটাই মনে হয় দেখার বাকি ছিল, ১৪ বছরের ছাএকে নিয়ে উ;ধাও সু;ন্দরী ম্যাডাম!",0
হৃদি হকের পরিচালনায় লিটু আনাম,0
"মারতে রাজি, মরতে রাজি না: পরীমনি",0
আগে ভাবিনি হালাল ভালোবাসা এত সুন্দর: সানা খান,0
তিন দিনেই ব্রণের গর্ত দূর করার জাদুকরী উপায়,1
"মাত্র ১৫ বছর বয়সে পুত্র সন্তানের ‘জন্ম দেন’ রাই সুন্দরী,নেটদুনিয়ায় ভাইরাল ‘ঐশ্বর্যের ছেলের’ ছবি!",1
অ’পু বিশ্বা’স বলেনঃ অবশেষে আমিও পাল্টে গেলাম।,0
নিউক্যাসল কিনে নিল সৌদি মালিকানাধীন কনসোর্টিয়াম,0
শিশুদের নিরাপদ ইন্টারনেট নিশ্চিতে সিসিমপুরের নতুন প্রকল্প - Techzoom.TV,0
কুড়িয়ে পাওয়া টাকার ব্যাগ ফিরিয়ে দিলেন কৃষক,0
"ভূমিকম্পে স্কুল ভবনে ফাটল, পরিত্যক্ত ঘোষণা",0
সমুদ্রের মাঝে বড় মাছ ধরতে গিয়ে বডি বিল্ডার এর কঠিন চেষ্টা এবং হাড্ডাহাড্ডি লড়াই করে অবশেষ এ মাছ ধরে দেখালেন ব্যাপক ভাইরাল ভিডিও!,1
ঈদে ‘বিগ বস’ হয়ে আসছেন জাহিদ হাসান,0
৪ লাখ টাকা না পেয়ে মালিকের ৫ কোটি ৭০ লাখের বাড়ি গুঁড়িয়ে দিলো মিস্ত্রি,0
শাটডাউন দিলে সারাদেশের যে অবস্থা হবে,1
"নিখিলের সঙ্গে আমি স'হবাস করেছি, বিয়ে নয়: নুসরাত",0
প্রথম সন্তান মেয়ে হলে সে কিভাবে সৌ’ভাগ্য বয়ে আনে? জে’নে নিন বি’স্তারিত,1
যে কারণে বিশ্ব সুন্দরী প্রতিযোগিতায় যেতে পারছেন না মিথিলা,0
১০ কোটি তরুণ ব্যবহারকারীর জন্য ৫জি স্মার্টফোন নিয়ে আসবে রিয়েলমি,0
মায়ের সামনে আমি লজ্জায় মুখ লুকাতে পারছিলাম না : অপু বিশ্বাস,1
বিয়ে বাড়িতে কাচ্চির ভিতর আলু না পেয়ে সংঘর্ষ!,0
"বরযাত্রী এসেও বিয়ে না করে পালাল বর, এরপর বিয়ে হল যেভাবে…পড়লে মজা পাবেন",1
নুসরাতের ছেলের বাবা দেবাশিস দাশগুপ্ত!,1
কাদের মির্জার ওপর পুলিশের আক্রমণের অভিযোগ,0
বর্তমানে পরীমনির চেয়েও এগিয়ে হানিফ সংকেত,1
কলকাতায় সাকিবের প্রতি অ’বিচার দেখে রে’গে গিয়ে মিডিয়ার সামনে বা’রুদ কন্ঠে যা বললেন দ্রাবিড়,1
রাস্তার মধ্যে ক্ষুদে বালিকার নাচের ভিডিও মহুতেই তুমুল ভাইরাল,1
চট্টগ্রাম মেডিকেলের শিক্ষার্থীদের আবার সড়ক অবরোধ | দৈনিক মতিকণ্ঠ,0
স্বামী থেকে শ্বশুর স্মার্ট তাই শ্বশুরের সাথে চলে গেলাম,0
গ্রামের শামসুন্নাহার যেভাবে স্মৃতি হয়ে উঠলেন পরীমনি,0
‘পৃথিবীতে মুক্তিযোদ্ধাদের এমনভাবে সম্মানিত করার নজির নাই’,0
রমজান মাসে এফডিসিতে ইফতার করাচ্ছেন বাপ্পি চৌধুরী,0
নিউ ইয়র্কে ইতিহাস গড়লেন পূর্ণিমার বোন শাহানা ও সোমা সাঈদ,0
গ্যাসের লোডশেডিংয়ে ঢাকার ঘরে ঘরে আজ বারবিকিউ উৎসব ও ডিজে পার্টি - Bengal Beats,1
শক্তিশালী কম্পিউটার চিপ উন্মোচন করল অ্যাপল,0
জন্মদিনে শাকিবের মাথায় শুঁড় বুলিয়ে দিয়েছে হাতি !,0
অবিবাহিত বুবলী কন্যা সন্তানের মা কিভাবে ?,0
নুসরাত-নিখিল বিতর্কে নতুন মোড়,0
"ই-কমার্স ব্যবসার নিবন্ধন সম্ভব ৩০ দিনেই, লাগবে না টাকাও - Techzoom.TV",0
"বৌমার সন্তান ধা;রণ করার ক্ষ;মতা নেই, শ্বাশুড়ি গ’র্ভবতী হলেন!",0
"স্যার আমি তো আপনার মেয়ের মত, ওসি বললেন দূ*র বে*শ্যা!",0
ঈদে সংগীত সম্রাট মাহফুজুর রহমানের গান বড়পর্দায় দেখার ব্যবস্থা করা হচ্ছে সারাদেশে - Bengal Beats,0
কেয়ামত পর্যন্ত অভিযান চলা উচিত!,1
সাংবাদিকদের নিয়ে যা বললেন সেতুমন্ত্রী,1
"বাবার নতুন নতুন গার্লফ্রেন্ড হোক, চাইলেন অভিনেত্রী মেয়ে!",1
"ভালবাসার পাকিস্তানের পরাজয়ে ‘জ্ঞান হারালেন’ শাকিব, ভিডিও ভাইরাল",1
