title,label
PPT排版审丑来了！照着这7种方法修改，让排版不再拖后腿,1
案例欣赏66：年终总结PPT没灵感？不妨看看这份中国人寿PPT,1
新疆暴恐视频首次公开：上百名警察殒命背后，是你想不到的画面,1
超过90%人收藏的PPT表格排版方法，每个都能让你拍腿叫好!,1
李子柒怎么就不是文化输出了？,1
詹青云：一个被狠狠爱过的女孩到底有多爽？,1
90%办公族忽略的PPT标题设计，其实大有讲究（内附4种排版样式）,1
背负7条人命，逃亡20年，这个蛇蝎女人到底有多变态？,1
PPT形状审丑标准：这些拖后腿的“奇形怪状”，按我说的改，照样很出彩,1
学员作品04：这份垃圾分类推广PPT，排版太“心机”了！,1
香港废青的最大靠山，倒了,0
收下这套《Excel函数应用指南》，掌握函数不加班！,1
案例欣赏64：不得不说，这份喜茶PPT，颜值太高了！,1
45岁钟汉良私生活曝光：禁欲，中年人最高级的性感,1
27岁，年薪60W，3年从基层到CFO：职场潜规则已曝光！(最后10名）,1
手把手教你还原网易出品的茶叶销量图表，只需两步！,1
李阳疑似复婚：那个曾暴打美国妻子的英语教父，就这么被原谅了？,1
Power query数据清理，这个工具90%的人用过都说好用！,1
固定资产折旧表如何自动更新？这份Excel模板告诉你,1
健身界“吴尊”迷倒Selina，帮易胖何洁暴瘦30斤：瘦下来的人生，原来这么美！,1
柏拉图：如何用图表分析影响质量的主要因素,1
男人最“放不下”的女人，并不是初恋，而是“这种”女人,1
财务必学！这个自动更新的Excel电子支付证明单，原来这么简单,1
27岁，年薪60W，3年从基层到CFO：职场潜规则已曝光！,1
财务必学！这个自动更新的Excel电子支付证明单，原来这么简单,1
用好这3个数据透视表常用功能，不愁学不好Excel！,1
在你睡觉的时候，国家又一次保住了香港,0
Excel也能预测准确率？前提是跟着这3步走,1
雪莉自杀41天后，具荷拉家中死亡：韩国女星的生存环境究竟有多恶劣？,1
连华为也逃不过！PPT怎么你了？,1
每年“骗”马云10亿，被骂大忽悠，他却当选中国工程院院士？,1
小白必看！原来用Excel做数据分析，是这样做的...,1
王思聪房产汽车存款被查封，我却看到另一个揪心的真相,1
为什么你要学习PS？,1
大揭秘!不加班的财务，都是这样用Excel对账的...,1
Excel定位条件不会用？按这7种方法做，绝对行！,1
27岁，年薪60W，3年从基层到CFO：职场潜规则已曝光！,1
被90%用户忽略的Excel插件PowerQuery，你用过吗？,1
收下这666套Excel模板，工作轻松不加班！,1
一劳永逸！学会这个Excel技巧，让表格状态自动更新！,1
“毕业3年，我买下100万资产”：如何把赚钱变成自然而然的事？,1
PPT图片太多总是不会排？用这8个案例告诉你排版的秘密,1
“我，今年23，梦想是退休”：伪中年危机，正在榨干中国年轻人,1
不甘心拿2000元工资，他用1个月学会这项技能，如今月收入破万……（最后20名）,1
性侵、毒打、贩卖……这些孩子的童年比豫章书院可怕1000倍！,1
PPT图标审丑标准：这些过时的图标用法，我来帮你拯救！,1
PPT万能版式04：排版不用愁，这些递进式页面排版公式，直接套用！,1
香港告急，全港停课：被煽动的年轻人，正在毁掉什么？,1
“我，34岁，一天扎针7次”：这种比癌症还可怕的病正在威胁1.14亿中国人,1
PPT配色审丑标准：避开这7个雷区，配色想丑都难！,1
被章子怡“抛弃”后，撒贝宁真面目曝光：没想到你是这种人！,1
收下这套年终总结模板，让你的年终汇报逼格十足！,1
案例欣赏：双十一购物狂欢节，这组PPT更精彩！,1
学员作品01：堪比换头！这份财务报销简介PPT，值得一看,1
papi酱工作一天裸辞：你看到了洒脱，我只觉得残酷,0
收下这组PPT排版万能公式，搞定80%的排版难题,1
不甘心拿2000元工资，他用1个月学会这项技能，如今月收入破万……,1
PPT审丑标准：这些字体效果，实在太丑了！,1
这种图表，90%人不会用，99%人看了马上就想用!,1
收下这个并列式排版公式，让你的PPT不再空洞！,1
案例61：这组宝马七系PPT，够带劲儿！,1
年终汇报，会这个PPT计时器动画，就酷毙了！,1
“我，工作2年，败给了一个应届生”：还不会这项技能的人，迟早要吃大亏！,1
27岁，年薪60W，3年从基层到CFO：职场潜规则已曝光！（最后10名）,1
章泽天“手撕”网友：你不是我，有什么资格指点我的人生？,1
“会Excel很了不起吗？”“是的”（最后20名）,1
一键八用！看看Excel大神是怎么巧用Alt键的,1
亲子鉴定师：入行16年，亲眼看见上万男人戴上绿帽子。,1
我爸60岁在工地打工，每天工作 16 小时月薪4000：父母还在拼命，你哪有资格矫情？,1
她是张艺谋特邀的形体导师，3天让倪妮拥有独特女人味，她说：一个女人的仪态，决定她生活的层次,1
Excel也能分析出职业前景？前提是跟着这6个步骤走,1
忠犬被迫流浪4年，终于再见主人它却转身离去……,0
健身界“吴尊”迷倒Selina，帮易胖何洁暴瘦30斤：瘦下来的人生，原来这么美！,1
马云：不学习，就淘汰,0
《微信2019国庆出游报告》教会我的两个图表设计思路（建议收藏）,0
周冬雨、易烊千玺《少年的你》爆红：即使身在阴沟，也要学会仰望星空,0
“会Excel很了不起吗？”“是的”,1
这条科目编码公式，90%的会计人都没听过！,1
女神舒淇宣布暂退娱乐圈，背后真相太扎心,1
0到8岁宝妈必看：宝宝一生1次的大脑最佳发育期，错过影响孩子一生！,1
“凌晨1点，她被拉上出租车” 人为什么要善良，这是我听过最好的答案,1
月薪5000，一年存20万：靠副业逆袭的普通人，都做对了这点,1
上海车祸事故现场曝光：人生最残酷，是逃不过这3次别离,1
“星女郎”林允PPT被夸上热搜，只靠这一招！,1
期初余额试算平衡检验，用这个方法自动检验！,1
Ctrl键，这6种用法，我一定要吹爆！,1
围观清华学霸的计划表后，我才明白这个技能的重要性...,1
动动鼠标就能滑动数据点，这交互功能太强大了！,1
“我毕业3年月入5万”：不是你不努力，而是你赚钱的方式有问题,0
不甘心拿2000元工资，他用1个月学会这项技能，如今月收入破万……（最后20名）,1
别光跑步了，每天10分钟做这件事，身体素质暴增！,1
案例欣赏60期：偷师网易云音乐，这些PPT技巧我都替你们整理好了,1
26岁，从绝望崩溃到年入80万：这个技能，决定你5年后的人生！（最后30名）,1
从《攀登者》的海报设计中，我学到了文字排版的技巧,0
浙江女孩长假被强制加班，当场辞职： 中国人，没有下班自由,0
案例欣赏58：小米全新一代概念手机PPT鉴赏,0
不甘心拿2000元工资，他用1个月学会这项技能，如今月收入破万……,1
案例欣赏54：我为《小欢喜》制作了一组PPT,0
光“做”没用，你得会“说”,0
凭什么让领导刮目相看？学会这个Excel图表就可以！,1
李心草事件刷屏3天后，我在评论区里看到最大的恶,1
带你走近现场，目击一份PPT的艺术之旅,0
心酸！中国盲人男足第六次亚洲杯夺冠，没有奖金，退役后打工按摩仍是唯一出路,1
健身界“吴尊”迷倒Selina，帮易胖何洁暴瘦30斤：瘦下来的人生，原来这么美！,1
如何在PPT中批量导入图片？,1
“凌晨3点，我把PPT发给领导”：职场，经不起PPT的试探。,0
PPT案例欣赏56：我为马云做了一个PPT,0
00后进入职场时，65%的工作已消失：时代抛弃你时，早就打好了招呼,0
PPT案例欣赏57：华为Mate 30 新品PPT，重构你的想象,0
25岁以后，你更应该逼自己系统性成长,0
无锡高架侧翻遇难者身份疑发现：30岁后，我不再相信深夜的酒！,1
PPT案例欣赏：我为《小欢喜》制作了一组PPT,0
田朴珺遭全网怒骂，她到底错在哪里？,1
我花了一个小时美化了5页PPT,0
孟晚舟戴脚铐出庭，任正非轻松笑对：父母有多坚强，孩子就有多强大,0
让老板震撼，Excel动态图表来了!,1
案例欣赏55：我从IPHONE11发布会，学到这些排版技巧,1
Excel工作表太多，如何规范化管理？,1
“深夜十点，我的裸体被千人围观”：人性，永远经不起试探,1
Excel 剪影柱形图只需五步，告别表格审美疲劳！,1
烟台氢气球母子坠亡事件：“没有良知的人，等于一无所有 ”,0
怎么用数据透视表？点几下就出来了！,1
越来越值钱的人，都会逼自己养成“时间商”,0
用Excel竟然可以制作项目完成清单！,1
泪奔！直击阅兵式背后的秘密，有些伟大你可能永远都不知道！,1
Excel 序号快速填充，这四种方法你都学会了吗？,1
北京大兴国际机场有多牛？,1
她是张艺谋特邀的形体导师，3天让倪妮拥有独特女人味，她说：一个女人的仪态，决定她生活的层次,1
Excel工作表太多，如何规范化管理？,1
王菲唱《我和我的祖国》，她配吗？,1
2019年，学什么职场技能最值钱？,1
Excel怎么用数据透视表？点几下就出来了！,1
“蠢人”郎平：为国效力38年，能陪女排10连冠，不敢回家抱女儿,0
工作4年，95后同事4分钟干完我1小时的数据统计……,0
Excel序列快速填充，这四种方法你都学会了吗？,1
Excel 如何从身份证号码上提取性别？,1
70张老照片告诉你，什么是新中国？,1
5分钟被骗走半年工资，它比“套路贷”更可怕：2019最新骗局曝光，让人触目惊心！,1
Find函数：帮你找到字符所在位置,0
1998《还珠格格》大火后，那些配角都去哪了？,1
两个方法搞定Excel条件查找，简单又好用！,1
“月入4000却攒下20万”：活得漂亮的女人，只比你多做了一件事！,1
Excel 3秒快速合并多个工作簿的内容！,0
一夜暴富那年，李佳琦每天都在担心失业,0
25岁，毕业1年，为什么你要加班做Excel表格？,1
一篇文章，带你读懂Excel 自定义单元格格式,1
吴京新片未播被骂：对历史缺乏敬畏心，就是最大的无知,0
偷看同事的这些Excel技巧后，我用2小时搞定一天的工作。,1
在Excel中创建聚光灯，点击哪里亮那里,0
周总理，飞机不用再飞两遍了！,0
健身界“吴尊”迷倒Selina，帮易胖何洁暴瘦30斤：瘦下来的人生，原来这么美！,1
治病花了130万元才明白：不要轻易买保险,0
在Excel里，身份证号码还可以这么玩！,1
Excel如何按照不同单位，显示金额,1
Excel如何为单元格添加批注并进行编辑？,1
用好这3个Excel插件，让你从小白变大神!,1
赵薇首次直播卖货被群嘲：你没试过，别看不起,0
让老板震撼，Excel动态图表来了!,1
Excel多条件求和：帮你按照条件进行统计,0
最近，我爱上了这种手绘PPT风格！,1
海尔员工下跪求转岗：走下坡路的企业，不谈待遇，只谈情怀,0
不甘心拿2000元工资，他用1个月学会这项技能，如今月收入破万……（最后20名）,1
做PPT没有灵感，怎么办？,1
PPT当中鲜为人知的五个神操作！,1
“17岁，一次7000元”：假精致害惨了多少女生,1
她是张艺谋特邀的形体导师，3天让倪妮拥有独特女人味，她说：一个女人的仪态，决定她生活的层次,1
PPT如何制作风靡网络的渐隐字体效果？,1
马云接班人逍遥子：5千亿美元的阿里巴巴，凭什么交给他？,1
不甘心拿2000元工资，他用1个月学会这项技能，如今月收入破万……,1
PPT如何利用形状，提升排版的设计感？,1
阿里、腾讯、LV、Tiffany……各公司月饼大PK，看完简直想哭泣！,1
健身界“吴尊”迷倒Selina，帮易胖何洁暴瘦30斤：瘦下来的人生，原来这么美！,1
马云正式退休，接班人不是27岁的儿子，一个细节暴露了他的野心！,1
这种粉笔字效果，在PPT里也能做出来,1
巩俐范冰冰近照刷屏：巩皇还是那个巩皇，范爷已不是那个范爷,1
推荐一个非常好用的地图网站,0
治病花了130万元才明白：不要轻易买保险,0
为什么你要学时间管理？,1
《小欢喜》的童文洁凭什么月薪5万？考过这个证你也行！,1
如何在PPT里添加音频，并跨页播放？,1
杨幂刘恺威分家撕开了当下女性的尴尬现状：未婚的有病，已婚的没用，离婚的丢脸,1
胡歌熬夜做PPT被嘲笑：“为什么建议你学好PPT？”,1
如何用PPT制作高级感的折线图？,1
总有人在等你的朋友圈,0
PPT这种描边效果，原来这么好看！,1
1984年，你还记得吗？,1
PPT文字太多，要怎么排版才好看,1
为什么只有你加班累成狗，升职加薪却是Ta！,1
95%的人都不知道的配色方法,1
吴亦凡恋情曝光：到了我这个年龄，就不想取悦谁了,1
胡歌躺枪，明星自制PPT又上热搜：被低估的PPT技能有多狠？,1
PPT如何制作风靡网络的渐隐字体效果？,1
用这个Excel图表演示数据，绝对惊呆众领导！,1
PPT的目录页如何进行设计？,1
废掉一个人最狠的方式，就是让他闲着,0
45岁“精英”黄磊无情被裁：危机当头，中年人的生存法则，都写在这项能力里了,1
PPT图片展示太单调，如何排版才有设计感？,1
PPT如何让文字排版更有创意？,1
酷毙了！这种加水动画效果用PPT也能做！,1
25岁不露脸女白领，公开近照引围观：“纵欲过度，正在慢慢榨干你”,1
比Vlookup更厉害，Excel列表中快速查找数据,0
Excel高大上的数组函数，究竟是什么？,1
南半球被烧了21天! 西方媒体集体沉默! 这是全世界最残忍的一幕...,1
2019年，职场上什么技能最值钱？（最后30名）,1
月薪5k到月入2w，这样做PPT，才能越做越值钱,1
套用表格样式，Excel表格一键智能化,0
欠债 42 亿，一代“鞋王”退市： 战胜了所有对手，却输给了时代,0
9个Excel小技巧，让你提升3倍的工作效率！,1
女大学生发现残忍真相：养大你，然后杀了你。,1
“工作5年，存款为0”：这个职场陷阱，你中招了吗？,1
什么！用Excel居然也能给证件照换背景？？,1
“我花200块，换来自己癌症晚期”：这件事，正在掏空上亿中国人！,1
汪涵删范冰冰陈坤微信、韩雪拒何炅约饭：人生很长，无需过于热情,1
职场普通人如何快速晋升？学好Excel就够了！,1
财务记账，Excel如何把数字变成大写？,1
女博士卧底贫民窟，揭露了世间最残酷真相：你没穷过，你不懂,1
为什么要炒掉在朋友圈晒加班做PPT的人？答案太颠覆了！,1
Excel小技巧：如何不复制隐藏的内容,1
“我开劳斯莱斯，你敢动我？”：北京孕妇姐，比重庆帽子姐更牛！,1
5分钟，如何用Excel来制作项目跟踪的甘特图？,1
杨幂解约，刘雯道歉：纪梵希们，快滚出中国！,1
PPT封面页版式设计的常见套路,0
你们都在聊《哪吒》有多牛，我却看到电影里最“恶心”的一幕,1
老板：这个PPT的字再大一点，再大一点,0
台湾还是那个台湾，只是大陆已不是当初的大陆,0
不甘心拿3000元工资，他用1个月学会这项技能，如今月收入破万……（最后30名）,1
PPT产品介绍页如何进行设计才吸引眼球？,1
“学好Excel，想要涨薪，根本不用自己开口。”,0
PPT幻灯片的背景如何选择？,1
香港420人被捕：错把无知当热血，是最大的愚蠢,0
PPT中的字体如何选择才合适？,1
接触PPT不到两年，我买了一套房,0
如何用PPT制作酷炫的霓虹灯文字效果？,1
为了十年后不得癌症，你今天就要做到，再忙也要看,1
“工作5年，存款为0”：那些拼命的人是怎么被拖垮的？,1
保时捷女司机惹怒全网，文章出轨跌落真相：人啊，千万别狂,1
不甘心拿3000元工资，他用1个月学会这项技能，如今月收入破万……,1
如何使用渐变做出高级感的PPT？,1
中奖百万后，刷爆信用卡：“中国锦鲤”信小呆的双面人生,0
PPT如何打造电影级的PPT动画效果,1
刀郎消失、周传雄卖唱：人走茶凉，青春总会糙,0
结婚10年，存款为零：30岁后，什么才是女人最大的安全感？,1
拍三级片，演黑帮大佬，结婚22年零绯闻，他是全香港都爱的好男人,1
年薪50W：真正优秀的人，都掌握PPT这个技能！,1
PPT过渡页设计的万能公式,0
会做图表的人，在职场中真的很加分！,0
PPT中的形状，原来还可以这样玩！,1
工作5年，存款为0”：人和人之间的差距都是这样拉开的,1
不甘心拿3000元工资，他用1个月学会这项技能，如今月收入破万……,1
揭秘 | PPT高逼格的文字排版是怎样炼成的,1
《新闻联播》变了，这个男人火了！,1
为什么你要学时间管理？,1
“住过一晚两万的ICU后，我还是建议你不要轻易买保险”,0
PPT中的阴影原来还有这些制作方法,1
抱歉，今晚没看抖音,0
必看！照着这20个版式做，你也能做出好看的PPT！,1
弹幕里的大多数：我们与恶意的距离,0
漫威选角涉嫌辱华：中国人的形象，凭什么被定义？,1
没人告诉过你的关于「字体」的那些事,1
彭于晏10年没吃饱，刘诗诗5年不吃主食：自律成了瘾，到底有多开挂？,1
添加一个小小的边框，PPT立即高大上！,0
被爸妈禁看的“脑残”神作，凭什么爆红20年,1
这个商务风PPT模版库，一定能帮到你（越早知道越好）,1
2019年，学什么职场技能最值钱？（最后20名）,1
学会用Vlookup函数，Excel 3秒快速完成数据录入,0
39岁“万人迷”陈好私生活曝光：定期扔东西，会让人活得更高级,1
学会复合图表，让表格呈现的信息更多样,0
山东大学女生被侮辱：一群小丑物化女性的狂欢,0
会赚钱和不会赚钱的人，朋友圈有什么不一样？,1
“不要高估你和任何人的关系”,0
蔡徐坤粉丝调侃国耻，袁隆平被骂上热搜：这是对14亿中国人最大的侮辱！,1
Excel小技巧：如何不复制隐藏的内容,1
1026个女孩，被男友骗光2.6个亿：比PUA还可怕的产业链终于曝光！,1
9个Excel小技巧，让你提升3倍的工作效率！,1
鲁豫专访刘德华，受伤后看清人情冷暖：往后余生，这四件事必须要懂,1
Excel中比Vlookup更厉害，列表中快速查找数据,0
雷佳音岳云鹏苦熬二十年：想要成功，就别活在别人的节奏里,0
学Excel函数必学的两大概念：相对引用和绝对引用,0
黄渤真实经历：原来弱的时候，坏人真的很多,0
又能求和，又能计数，Excel什么函数这么厉害？？,1
“大衣哥”朱之文现状曝光！女儿200斤成废物，门窗遭村民抢砸：悲剧的背后，是人性.......,1
不甘心拿2000元工资，他用1个月学会这项技能，如今月收入破万……（明天截止）,1
PPT如何制作风靡网络的渐隐字体效果？,1
“生而为女，我们道歉，可以吗？”,1
年薪50W：真正优秀的人，都掌握PPT这个技能,1
PPT中的阴影原来还有这些制作方法,1
不会Excel，我一个月加班30天！,0
想提高PPT制作效率和质量？那就收下这三款插件吧,1
懂得“麻烦” 别人，才是最高级别的情商,0
工作3年，图表汇报不如95后实习生，我被裁员了,0
PPT中的阴影原来还有这些制作方法,1
余文乐手机视频曝光，我看到了最恶心的一幕,1
不甘心拿2000元工资，他用1个月学会这项技能，如今月收入破万……,1
被公司模板限制，就没办法做好PPT了么？,1
“好好说话，别伤人”,0
逼疯上海人的「垃圾分类」，背后真相触目惊心,1
7个看完就能学会的PPT小技巧，别说我没教你,1
“出门就被车撞死，我也无憾了！”：他用了整整36年，把我们的尊严全部找回来了,1
独家揭秘！PPT模板是如何设计出来的,1
案例欣赏32 | 知乎上有哪些精美的PPT设计,1
郭晶晶“神仙育儿”又上热搜：被低估的豪门教育有多狠？,1
用这个Excel图表演示数据，绝对惊呆众领导！,1
深夜拍下的真实一幕，藏着我不敢看的人性真相,1
案例欣赏33 | 兰州拉面进军日本，PPT设计亮瞎眼了！,1
宋慧乔宋仲基离婚：为什么这个时代的离婚率这么高？,1
案例欣赏22 | 我帮顺丰速运CEO王卫做了份PPT,0
产品介绍页如何进行设计才吸引眼球？,1
934个带公式的实用Excel模板(含最新个税模板），99%都会用得上,1
如何使用渐变做出高级感的PPT？,1
《千与千寻》再上映：18年后才发现，这是一部成年人的电影,0
那个准点下班的同事，一天比我多出12小时,0
案例欣赏13 | 《芳华》PPT泄露！一起来瞧瞧从中能学到什么技巧,1
中年人的风平浪静，只能靠命,0
不会纪念生活的人，永远活得灰头土脸,0
超实用指南！5分钟教会你如何打造优秀的扁平化PPT,1
89岁屠呦呦再次震惊世界！年轻人，这才是你要追的明星！,1
那个会做图表的同事，请你放过我吧！（文末有惊喜）,1
案例欣赏46 | 我为《大黄蜂》制作了一组PPT,0
吊打朋友圈网红店，千万别在深夜点开这神作,1
Find函数：帮你找到字符所在位置,0
“我又想辞职了”,0
如何用Excel来制作项目跟踪的甘特图？,1
越来越值钱的人，都会逼自己养成“时间商”,0
学会这个小工具，立马能让你的图表动起来！,1
40岁被裁父亲给儿子的忠告：人生这场选择题，并没有什么正确答案,0
9个Excel小技巧，让你提升3倍的工作效率！,1
景甜张继科分手：爱过就够了，余生就算了,1
2019年，学什么职场技能最值钱？,1
单条件计数与多条件计数，快速帮你统计出结果！,0
连Excel都做不好，你还怎么混下去？,1
黄磊饭桌上“撕破脸”，怎么就情商低了？,1
知乎高赞回答：有什么相见恨晚的学英语方法？,1
林志玲宣布结婚，男方不是言承旭：有一种女人，注定会幸福,1
3个方法快速完成合并多个工作表,1
套用表格样式，Excel表格一键美化,0
“我最好的朋友，从不给我点赞”,0
创意圆环图，让表格好看又实用！,0
“伪旅行”，正在掏空中国人,0
剪影柱形图只需五步，告别表格审美疲劳！,1
优衣库时隔4年再刷屏：99元，贱卖了中国人的体面,1
干货 | PPT模板使用完全指南,0
南昌女孩被杀事件：关于女性安全出行的6大误区，你一定要知道。,1
想做PPT效率暴涨50%？也许这个工具能让你告别加班熬夜,1
章子怡泡面只吃四口：自律的人，都敢对自己下狠手,0
摆脱低水平努力？请收下这6点,1
“我，20岁，有车有房，慌得一比”：那些让人羡慕的生活背后，究竟是什么？,1
案例欣赏22 | 我帮顺丰速运CEO王卫做了份PPT,1
众筹治病内幕曝光：谢谢那些月薪3000的人，替我保住了北京两套房,1
那些花呗分期买苹果的年轻人，被坑得有多惨？,1
你发的每一个朋友圈，都暴露了你的生活层次,0
看完这30张动图，我决定好好生活,1
做PPT不会这些操作，难怪你天天加班,1
连这20个Excel技巧都不会！你天天加班不是没道理的,1
这些PPT，足以媲美欧美超级大片 | 案例欣赏05期,1
张紫妍、李胜利案件结果公布：身处黑暗，总有人化身火炬,0
这19张偷拍照，暴露了中国父母的真面目,1
“伪仪式感”正在榨干中国年轻人,0
案例欣赏06 | 这些别具一格的PPT，你应该很少见,1
李佳琦的家被曝光：没钱没势没背景，他凭什么火？,1
飞驰人生：从影视作品中去学习PPT设计,0
想和老外搭讪交朋友却不知道如何开口的你，一定要看这篇文章！,1
微信新功能：30天后，我们不再是好友,0
没有图片，如何美化一份PPT？,1
本科学历沦为职场最底层：学历低的人真的没活路了吗？,1
5分钟奥斯卡短片看哭上亿人：老来食无缺，唯有情难寄,1
比Vlookup更厉害，列表中快速查找数据,0
被查封的网红店，戳穿多少“伪精致”谎言,0
她34岁博士毕业，放弃100万年薪入伍当兵，如今是中国首位女舰长！一句话刷爆朋友圈,1
章泽天婚变内幕曝光：25岁美少妇输给65岁单身富婆！,1
监控镜头下的35张偷拍照，彻底出卖成年人的体面,1
又能求和，又能计数，什么函数这么厉害？？,1
资深HR提醒：从月薪6k到月入2万，这样经营自己，才能越活越值钱,1
贾静雯绝望大哭，暴露了人性最大的恶,1
没有一种工作是不委屈的，熬过去,0
为什么抖音上美女那么多？看完这些图片，你就知道了,1
学函数必学的两大概念：相对引用和绝对引用,0
934个带公式的实用Excel模板(含最新个税模板），99%都会用得上,1
蔡徐坤：你们凭什么黑他？,1
“我才25岁，颈椎已经废了”,0
别逼自己背单词，每天花10分钟做这件事，英语水平暴涨……,1
学会用Vlookup函数，3秒快速完成数据录入,0
泰国走心短片：人活着，真正的价值是什么？,1
40岁来临前，给你7点建议,1
杨幂：“我都离婚了，凭什么不能再谈恋爱？”,1
清华学霸推荐：每晚睡前花10分钟，英语水平暴涨....,0
90后学生猝死在床，背后真相让无数人惋惜：这世上除了生死，都是小事！,1
学会复合图表，让表格呈现的信息更多样,0
刘强东再惹争议：一个背叛妻子的人，背叛员工算什么？,1
东莞婴儿坠亡惨案：父母一秒疏忽，孩子拿命买单,0
你花钱的方式，决定你生活的层次,0
华为P30这套PPT，真的是帅呆了！,1
赵丽颖：“为母则刚”就是最扯的鸡汤,0
学会用Vlookup函数，3秒快速完成数据录入,0
71岁、身价千亿、宠妻40年：好的婚姻，离不开江湖义气,0
“千万别和玩抖音的女孩谈恋爱”,1
被花呗害惨的中国年轻人,1
年轻人，为什么劝你学这16个Excel技巧？（越早学越好）,1
你一定不知道柱形图还可以这样玩！,1
杨幂体重上热搜：你以为的自律，99%都是错的,1
第一批独生子女还没变老，100万失独家庭已经死去,0
真正的高手，都有破局思维,0
“95后女生，躺了5天差点猝死”：这些危险行为，你还要做多久？,1
《老师·好》于谦口碑炸裂：那个管你最狠的老师，其实爱你最深,1
器官贩卖，逼迫未成年人卖淫，人贩子的可怕你永远想象不到,1
《都挺好》大结局：婚姻中，女人最该看透的3件事,1
比猪饲料成本低，比毒品利润高：毁掉3亿年轻人，只要5毛,1
中国人迷恋的红酒养生，是场100%的骗局,0
韩国娱乐圈性交易大地震背后，是几十万被侮辱的女性的一生,0
自杀式人生，从分期付款开始,0
315打假大曝光：你吃过的每一口菜，都沾着厨师的口水,1
中国人迷恋的红酒养生，是场100%的骗局,0
papi酱微博评论获万赞：你过得不幸福，我怎么敢快乐？,1
袁咏仪张智霖戳穿中年夫妻真相：彼此嫌弃，又无可代替,1
“孙俪养了我10年，我却只想毁了她”：为什么人会仇恨自己的恩人？,1
“老伴儿死了，挺好”：多少中国家庭，被这三个字拖垮,1
“你不出钱也不看娃，凭什么要我孝顺？”儿媳一番话刷爆朋友圈！,1
我见过情商最低的行为，就是不停地讲道理,0
爸爸渐崩式辅导作业：不亲自上阵，男人以为自己还是个宝宝,0
高圆圆消失3年：你走以后，我直面死神,0
100个吴京也比不上1个小鲜肉,0
北大“最土女生”爆红：我喜欢你，因为你不装,1
成年人的崩溃，是从借钱开始的,0
何炅手术后3小时复出，却遭一万条恶评辱骂……,1
Papi酱一句话上热搜，评论区20000条骂她自私,1
又能求和，又能计数，什么函数这么厉害？？,1
点击几下鼠标就能选计算方式？什么功能这么强大！,1
历经2000小时，凝练36个PPT“黑科技”，99%你用得上,1
@所有女孩 ：独居要小心，真的太可怕,1
“女试衣间里面的罪恶”：无数人向往的国度，真的安全吗？,1
没事不要在抖音找快乐,0
“8千万片酬”的Angelababy，终于输给了“0片酬”的吴京,1
年轻人被废掉的两种迹象,1
北京卫视是怎么把吴秀波P掉的,1
过年发的微信，暴露了你的情商,0
惜命的最好方式不是养生，而是管理情绪,0
“你后悔帮女儿带娃吗？”1000个姥姥的真实回答,1
全球iPhone摄影冠军教你：普通手机如何随手拍出专业级照片？,1
“我一年能赚30万，却出不起我爸的输液费”：被穷人思维毁掉的年轻人,1
曲婉婷：你妈算什么英雄？,1
学会这个小工具，立马能让你的图表动起来！,1
千万别在深夜试探人性：这9.5分神综，刷新我三观,1
从中国平安的PPT，来看商务型风格如何制作,1
这份商业计划PPT，真的冷到了极点,1
“35岁，打拼十年，一事无成”：前半生偷的懒，后半生拼命还,0
马云：高配，正在毁掉中国的年轻人,1
我26岁，月薪一万，连“车厘子自由”都没实现,0
白岩松说“非常同情80后”，背后的真相扎心了,1
吴秀波的妻子为什么不离婚？,1
人社部公布2019年工资新规定：月薪不到这个数，单位违法！,1
《啥是佩奇》深夜刷屏，你真的看懂了？,0
这个PPT图表制作指南，你一定用得上!,1
Angelababy争议短片上热搜，背后故事让人发冷,1
错过了投胎富二代，普通人拿什么去翻身？,1
濒死于PPT的那些职场人，99%都是靠作弊逆袭的,1
包养女明星、吸毒、强拆、学区房，这部电影太TM 现实了！,1
蔡康永：冷淡，是最高级的情商,0
从《我是歌手》当中学到的PPT设计技巧,0
PPT动画设计，不懂这些技巧你就亏大了！,1
36岁吴昕自曝不结婚原因：有多少成年人在死撑,1
张雨绮被前夫爆料开房：爱情就是一场因果游戏,1
为什么星巴克的员工都不太热情？背后这4点值得深思,1
马云开年演讲：2019年管它好坏，我只提醒大家一件事,1
我为《大黄蜂》制作了一组PPT,0
48岁莫文蔚半裸照刷屏，背后真相扎心了,1
2018朋友圈最暖照片：谢谢你如此爱我,1
元旦特辑：告别2018，你好2019,0
华为事件再次反转，四个大国低头道歉！,0
从4k到月入2万，这样经营自己，才能越活越值钱,1
杨超越“影响中国”，袁隆平被骂上热搜：为国60年，比不上流量明星哭一天！,1
毒枭：这是我见过最黑暗的PPT,1
韩雪拒绝何炅约饭：真正的女神，过的都是怎样的人生？,1
全球iPhone摄影冠军教你：普通手机如何随手拍出专业级照片？,1
高晓松向朴树借15万，朴树就回了2个字,1
封杀华为的第10天，11个国家网络瘫痪,0
881亿！比抖音更狠，它正在摧毁年轻人,1
这16个Excel实用技巧，能让你少走很多弯路（越早知道越好）,1
24岁大学生捅死陪读妈妈：父母付出一切，却养不出感恩的孩子！,1
马蓉被打:关于这场婚姻，我最想给你说八个字,1
90后离婚大数据：杀死婚姻的，究竟是什么,1
DG辱华滚出中国，然后呢？,1
吴亦凡造假，他们才是受害者,1
在北上广深月薪1W能过上怎样的生活？我们收到了2500份答案,1
年少不懂《猫和老鼠》，看懂已不再少年,0
